country,year,inv,gdppc,remit,aid,lendint,open,gs
"Gambia, The",1985 ,15.0861832,603.2702571,,21.28240603,14.48333333,97.78146913,8.216957509
"Gambia, The",1986 ,16.59925327,599.0815788,,54.61979374,28,102.7224692,-1.411247044
"Gambia, The",1987 ,17.12583291,584.642583,,46.81668291,27.91666667,108.7049923,31.46464172
"Gambia, The",1988 ,16.35596285,582.1885759,,31.20685189,29.54166667,108.8189956,30.114741
"Gambia, The",1989 ,20.36525845,589.4634565,,34.72472346,26.83333333,120.3373998,17.45710517
"Gambia, The",1990 ,22.34319423,586.2970526,,30.6732902,26.5,131.4854139,21.85366261
"Gambia, The",1991 ,20.33774529,583.3210365,,14.41958567,26.5,64.10294601,19.37339829
"Gambia, The",1992 ,24.78933024,584.0733272,,15.23827098,26.75,67.44308257,24.05360556
"Gambia, The",1993 ,5.277755587,584.2727859,,11.2444234,26.08333333,64.62992044,0.48916693
"Gambia, The",1994 ,4.685494084,568.9004705,,9.228473875,25,49.91607889,0.36395969
"Gambia, The",1995 ,6.903703561,558.0128043,,5.779899086,25.04166667,59.2767979,-0.190473322
"Gambia, The",1996 ,6.779200299,554.6001903,,4.251158336,25.5,50.95439476,0.984660988
"Gambia, The",1997 ,5.175169427,565.7326917,,4.82433926,25.5,48.31749825,4.229527036
"Gambia, The",1998 ,4.884401737,569.3354283,,4.679363242,25.375,53.87096212,
"Gambia, The",1999 ,4.755047366,588.8347706,,4.200195096,24,52.41329654,
"Gambia, The",2000 ,4.562497866,603.5953462,,6.340416507,24,56.35981944,
"Gambia, The",2001 ,11.17274015,620.1534733,,7.689726896,24,46.92926331,
"Gambia, The",2002 ,7.278327449,582.399702,,11.33621536,24,59.64295086,
"Gambia, The",2003 ,10.03888568,604.0681646,11.10175468,12.9250515,29.33333333,68.85879311,7.789571448
"Gambia, The",2004 ,24.21659184,627.7599801,10.4958985,10.51339217,36.5,82.98503399,17.5212678
Ghana,1980 ,6.097731615,241.9462395,0.02024643,4.292468208,19,17.62111479,6.324050658
Ghana,1981 ,4.722826454,226.7589089,0.03315617,3.413190833,19,10.07903451,5.70335256
Ghana,1982 ,3.531480048,204.1828801,0.037165561,3.437318821,19,6.320343068,5.554913884
Ghana,1983 ,3.761179716,188.1486653,0.012323542,2.671497465,19,11.54489874,4.256861618
Ghana,1984 ,6.852975793,197.4867748,0.106520894,4.830155959,21.16666667,18.81463522,6.745977887
Ghana,1985 ,9.529481176,200.9364455,0.093243362,4.314281553,21.16666667,24.24385285,8.034269069
Ghana,1986 ,9.295514567,205.1677706,0.010475587,6.265797719,20,36.71168142,6.933397915
Ghana,1987 ,10.36027273,209.0656817,0.013793565,8.059777225,25.5,45.84816495,7.570878123
Ghana,1988 ,11.23951978,214.965181,0.115432543,11.07363623,25.58333333,42.2455037,9.964027614
Ghana,1989 ,13.15616392,219.9076008,0.114247319,13.62456398,,41.08584313,11.40523431
Ghana,1990 ,14.38622503,221.0716696,0.101881827,9.504216034,,42.72816153,10.53332155
Ghana,1991 ,15.82342319,226.2823318,0.093894847,13.30626275,,42.4883211,11.86265693
Ghana,1992 ,12.73600091,228.4587968,0.113776644,9.550692009,,45.99356699,6.932562705
Ghana,1993 ,23.78554273,232.8512761,0.169210246,10.48466894,,56.66913481,12.83639754
Ghana,1994 ,22.57444765,234.0064503,0.288265389,10.03016667,,62.02115067,19.07728773
Ghana,1995 ,21.13084872,237.2935875,0.266221576,10.03080004,,57.42309273,17.62559991
Ghana,1996 ,20.2986621,242.0582959,0.396654564,9.373019474,,72.20494573,18.09531767
Ghana,1997 ,23.83550385,246.197848,0.377279977,7.162805468,,85.40183999,10.41087369
Ghana,1998 ,22.36355227,251.7652913,0.39427579,9.376412902,,80.59954489,18.03163084
Ghana,1999 ,20.46744342,256.7399526,0.397765734,7.874725011,,81.70510323,9.363190706
Ghana,2000 ,23.09813093,259.9906944,0.650166193,12.00457797,,116.0484325,15.26586712
Ghana,2001 ,27.1229213,263.9615458,0.863786047,12.05334838,,110.0458546,21.09272612
Ghana,2002 ,18.77494577,269.2285553,0.705783462,11.12841479,,97.48924392,18.75432519
Ghana,2003 ,22.93692854,276.4051992,0.85290814,12.88465858,,97.28714491,21.15629517
Ghana,2004 ,28.37750713,284.8491549,0.927455362,15.97368556,,99.67033448,22.87168797
Guinea,1980 ,,,,,,,
Guinea,1981 ,,,,,,,
Guinea,1982 ,,,,,,,
Guinea,1983 ,,,,,,,
Guinea,1984 ,,,,,,,
Guinea,1985 ,,,,,,,
Guinea,1986 ,14.93001653,339.6020561,0.003640901,8.752206454,14,59.16431803,11.41144898
Guinea,1987 ,16.25847244,342.3719285,0.003428787,10.81586499,15,62.33510294,12.19879679
Guinea,1988 ,17.08733976,354.0356997,1.120246926,10.69330424,15,57.9471409,11.02830778
Guinea,1989 ,17.18292446,355.4204854,0.918574435,14.93238539,17.25,60.87956889,14.89971586
Guinea,1990 ,22.93354161,354.5049157,0.673887733,10.93445703,21.16666667,64.51701902,19.21892474
Guinea,1991 ,21.10684642,344.3714559,0.451094329,12.52184752,24.5,60.91646298,19.54312301
Guinea,1992 ,20.13279635,334.5915453,0.281006165,13.61738287,27,50.94789292,19.76155956
Guinea,1993 ,20.27277384,330.7490435,0.148213062,12.51210972,24.5,54.60231908,23.5753972
Guinea,1994 ,19.57948538,325.9482525,0.014483248,10.58843688,22,48.61483782,21.87488624
Guinea,1995 ,19.89171187,326.7392477,0.020033823,11.26009122,21.5,45.64418167,20.65011256
Guinea,1996 ,19.10919404,330.8007569,0.027707187,7.703735175,21,43.54017378,15.98352307
Guinea,1997 ,19.63335376,340.2514058,0.039114236,10.07640873,20.5,42.4150697,17.84536703
Guinea,1998 ,17.87886776,346.9780635,0.138781444,10.01511552,19.5625,48.21067586,13.61081422
Guinea,1999 ,18.9103166,355.2354859,0.173804927,6.865663849,19.875,47.67304857,15.43641804
Guinea,2000 ,19.59366978,358.9629091,0.038942053,5.105561619,19.375,53.48171901,16.10914496
Guinea,2001 ,15.49875354,366.4798648,0.307607071,10.1943122,12.875,58.59690975,15.12991146
Guinea,2002 ,14.29923531,379.4682217,0.514978616,8.60648265,,55.44823507,12.4973423
Guinea,2003 ,19.81402134,378.0978646,3.222047841,7.379494094,,51.14213902,19.18547468
Guinea,2004 ,19.74609777,380.6180765,1.135734744,7.596930795,,50.44221808,12.62315347
Guinea-Bissau,1980 ,28.18096136,151.8975193,,52.50609005,,54.52947147,
Guinea-Bissau,1981 ,25.74570806,174.9792805,,41.43941345,,46.91172685,
Guinea-Bissau,1982 ,28.25951848,178.5481775,,38.19998183,,49.12541127,-15.09364863
Guinea-Bissau,1983 ,22.66194452,169.4032163,,38.53218967,,38.26285904,-10.50017987
Guinea-Bissau,1984 ,37.7245507,181.6855819,,39.27674334,,64.68263099,-3.754015731
Guinea-Bissau,1985 ,35.10014279,185.9074081,,39.25446344,,67.46752482,-4.318548757
Guinea-Bissau,1986 ,23.77964577,180.9992547,,53.17718379,18,37.0703294,13.83014218
Guinea-Bissau,1987 ,35.21446483,182.685999,,63.89342092,18,50.32315773,12.86012798
Guinea-Bissau,1988 ,44.70130371,187.3503266,0.912086321,61.30436194,30,63.60909112,14.60840108
Guinea-Bissau,1989 ,38.98193216,194.8454906,0.563002257,53.90746615,38.33333333,55.08023537,6.937839313
Guinea-Bissau,1990 ,29.92581883,202.6287543,0.409899911,51.79085373,45.75,46.97050242,14.47664321
Guinea-Bissau,1991 ,30.98937433,208.706155,0.453690426,43.87312807,47,47.77361012,3.91571085
Guinea-Bissau,1992 ,48.39673911,206.7358075,0.589153411,47.41210904,50.33333333,55.01437566,7.756228863
Guinea-Bissau,1993 ,30.85746914,206.7946508,0.63322982,39.90614452,63.58333333,41.58630061,7.406867424
Guinea-Bissau,1994 ,21.77070413,209.1097967,0.707353501,74.00051092,36.33333333,50.76377899,7.451113588
Guinea-Bissau,1995 ,22.30105481,213.9674685,0.721878801,46.30524325,32.91666667,46.81043302,9.672650672
Guinea-Bissau,1996 ,23.05207553,234.103919,0.73959087,66.84792081,51.75,42.3601715,6.570223509
Guinea-Bissau,1997 ,23.99925484,244.4836415,0.744737468,46.30405209,,60.8998979,14.44203096
Guinea-Bissau,1998 ,11.33500821,172.4014979,1.940849629,46.41632065,,50.28654212,
Guinea-Bissau,1999 ,16.8,170.8322857,2.679505834,23.35521582,,67.67764754,
Guinea-Bissau,2000 ,11.3,173.6636033,2.166844499,37.62706426,,83.35179577,
Guinea-Bissau,2001 ,15,182.6478909,5.038382665,30.49721675,,91.55971513,-14.56946334
Guinea-Bissau,2002 ,9.645685417,182.7354144,8.659304199,29.48713402,,81.04154945,-0.044400401
Guinea-Bissau,2003 ,8.972637128,170.3727619,4.866418778,31.65680369,,43.27161881,6.469404703
Guinea-Bissau,2004 ,8.713351415,165.8176513,5.29971859,14.61584975,,44.84511204,7.894610383
Kenya,1980 ,18.32275948,435.5557894,0.178074562,5.433900416,10.58333333,65.41679589,17.22400574
Kenya,1981 ,18.61132611,435.0780555,0.108036636,6.538048855,12.41666667,64.28018576,19.55689903
Kenya,1982 ,19.0277845,425.0937584,0.109611974,7.534696737,14.5,58.2157371,15.05951647
Kenya,1983 ,18.11458912,414.5926945,0.095486744,6.62463376,15.83333333,54.16270534,18.49699566
Kenya,1984 ,17.15324296,406.2731223,0.094125451,6.596691452,14.41666667,58.8038976,14.05808385
Kenya,1985 ,17.27142511,408.2825798,0.103162731,6.954484302,14,55.44543457,20.15463498
Kenya,1986 ,19.63592774,421.8652297,0.138770409,6.11897011,14,55.74138561,17.18047385
Kenya,1987 ,19.62612404,431.1219088,0.131904193,6.990748291,14,47.702768,18.27712198
Kenya,1988 ,20.44687558,441.979377,0.144317875,9.958014028,15,49.97498212,20.34681972
Kenya,1989 ,19.45809963,446.9613736,0.135560119,12.79349671,17.25,53.15637723,19.31076529
Kenya,1990 ,20.64819763,450.1718213,0.091634013,13.78022056,18.75,57.02091368,18.5522253
Kenya,1991 ,19.03009714,441.7092364,0.047094487,11.24285408,18.9975,55.59769922,19.11398844
Kenya,1992 ,16.58137009,424.1409301,1.017121395,10.75803408,21.0675,52.9308701,14.62182405
Kenya,1993 ,16.93761611,412.3969705,2.053969306,15.8974952,29.98916667,72.85848134,37.32162044
Kenya,1994 ,18.87307148,410.6019064,0.998358107,9.465807739,36.24,71.26612524,33.47749773
Kenya,1995 ,21.38558662,416.4573819,0.967220385,8.090029803,28.79583333,71.74574165,23.17995654
Kenya,1996 ,16.00905817,421.9441966,0.726746299,4.939620168,33.78666667,57.31211071,15.8237859
Kenya,1997 ,15.38790076,412.9163069,3.862642848,3.420311506,30.245,54.05711686,15.44307755
Kenya,1998 ,15.67521329,415.7071678,3.774037439,2.946005634,29.49,48.89724194,18.33655024
Kenya,1999 ,15.59143148,414.6000627,4.535156791,2.407488731,22.38,48.19227499,21.8144033
Kenya,2000 ,16.70880651,406.5230596,4.233647429,4.035465326,22.33916667,53.30904438,13.50578044
Kenya,2001 ,18.15155736,411.0713321,0.392071914,3.628756356,19.66583333,55.94683603,14.02653169
Kenya,2002 ,17.23687985,402.6288259,0.434625975,2.98766245,18.45333333,55.17267226,13.98705631
Kenya,2003 ,15.83820913,403.6788859,0.441781191,3.5090064,16.57333333,54.1322659,15.24876016
Kenya,2004 ,16.25922348,413.3182833,2.334910372,4.10206155,12.53166667,59.47700335,16.05211266
Lesotho,1980 ,35.61375305,278.7208091,60.99375187,21.58766765,11,131.0919369,49.5598493
Lesotho,1981 ,36.05309396,273.2687433,66.92913385,23.78078751,15,136.2992126,38.03218032
Lesotho,1982 ,43.98570395,272.9246023,106.4788732,28.24650484,17,170.4253521,49.52409728
Lesotho,1983 ,32.09078239,272.0972376,106.3131313,29.87250959,15.41666667,166.4924283,44.43777266
Lesotho,1984 ,37.30491512,278.6101667,106.4563758,32.49570976,17.58333333,175.2528036,39.17680339
Lesotho,1985 ,40.72866141,279.2078884,90.40579712,37.21725751,19.66666667,161.6130493,36.90897614
Lesotho,1986 ,34.73208011,288.3147613,87.90813162,29.38192826,13.41666667,148.409641,42.0341596
Lesotho,1987 ,38.70598204,282.5949052,95.59802759,28.38804455,11.125,145.4636703,41.59217066
Lesotho,1988 ,47.07574937,300.9977916,86.43806513,25.34090182,13.66666667,161.7158357,36.22972005
Lesotho,1989 ,53.27148145,311.6656676,80.84195885,29.79529988,18.75,161.00873,52.34585739
Lesotho,1990 ,56.62541412,323.2726251,78.57042178,25.54818648,20.41666667,140.3165828,70.01390322
Lesotho,1991 ,72.29688761,329.8558646,71.79726101,20.25566643,20,163.983644,72.65512949
Lesotho,1992 ,70.38243682,347.5227657,63.20672237,19.86833811,18.25,154.5073561,71.04093827
Lesotho,1993 ,63.61718266,352.742811,55.5370869,19.82540759,15.83333333,149.7653855,59.48918391
Lesotho,1994 ,66.73441419,364.9199375,42.33561767,15.31306614,14.25,146.3262682,73.65900302
Lesotho,1995 ,70.13483009,365.3704299,47.78653867,13.11268053,16.375,143.6999698,37.30196567
Lesotho,1996 ,74.82057288,377.1291829,47.51016792,12.64925392,17.70833333,159.0344658,38.03455674
Lesotho,1997 ,61.96626163,384.9613597,44.04970947,10.62320087,18.03333333,154.1068368,25.8751835
Lesotho,1998 ,47.86501568,384.3103387,35.95632454,7.465014183,20.0625,182.6710817,-19.14064066
Lesotho,1999 ,54.13518611,379.1978513,34.42589134,3.870046944,19.0625,166.8368389,-0.466893267
Lesotho,2000 ,41.06358841,392.6927398,61.92866684,4.754923486,17.11166667,169.5814649,3.705190214
Lesotho,2001 ,36.7816174,404.1343157,56.80088528,7.802602834,16.55416667,190.3879756,44.21092459
Lesotho,2002 ,33.35684975,401.9854159,59.17798945,11.69300973,17.11,209.8743333,42.59281512
Lesotho,2003 ,33.18507308,416.9613742,57.45771063,8.137794196,16.015,199.437632,36.30333705
Lesotho,2004 ,26.44554397,422.7604411,50.81489214,7.94362197,12.375,186.1515197,34.42451159
Madagascar,1980 ,14.40036815,359.9436907,0.009367481,5.678922689,,43.08061251,-0.734648075
Madagascar,1981 ,12.07201378,316.7581406,0.006142286,6.480905181,,34.32151292,0.4566729
Madagascar,1982 ,7.918091809,303.2762338,0.003243494,6.809600461,,31.89067555,-0.867567652
Madagascar,1983 ,,298.4251841,0.003307854,5.159509678,,28.10468932,0.769131122
Madagascar,1984 ,8.61949947,295.8589576,0.191736765,5.110077986,,31.19179632,2.145794746
Madagascar,1985 ,8.546173721,291.4985944,0.160039074,6.460711174,,32.74957069,-0.197017437
Madagascar,1986 ,9.039490141,289.2287118,0.180150433,9.508671896,,27.69546264,6.010375007
Madagascar,1987 ,10.10653084,284.5644347,0.181174577,12.8853122,,39.07052674,4.320483827
Madagascar,1988 ,13.29437769,285.9508944,0.164975752,12.11787433,,39.39813533,7.707435403
Madagascar,1989 ,13.38945389,289.0868754,0.389965601,13.89999187,22.25,40.71977267,10.319143
Madagascar,1990 ,14.817296,289.4941085,0.255419921,12.88212241,25.8,44.62933762,9.132909861
Madagascar,1991 ,10.65557522,263.2905835,0.494920328,17.15362416,24.5,44.79833535,-1.858985089
Madagascar,1992 ,11.20868275,258.5376868,0.503060642,11.95420288,25,41.05105223,4.419518725
Madagascar,1993 ,11.4475837,256.0721212,0.401794506,10.71601628,26,39.93284569,3.738877041
Madagascar,1994 ,10.90312524,248.1562506,0.428074683,9.678738425,30.5,51.63112303,1.655974812
Madagascar,1995 ,10.94240116,244.6940024,0.436902683,9.475296527,37.5,55.84594095,2.430959046
Madagascar,1996 ,11.63700426,242.2391988,0.283454681,8.878284756,32.75,46.49672005,7.429099664
Madagascar,1997 ,12.81397167,243.3822039,0.343634712,23.4927364,30,51.82613662,7.358188842
Madagascar,1998 ,14.78140183,245.0811228,0.30658018,12.85204513,27,50.79799663,7.40261047
Madagascar,1999 ,14.92042787,248.5521079,0.312628029,9.632778154,28,56.67500809,8.910394316
Madagascar,2000 ,15.0449648,252.3825167,0.290640049,8.257528358,26.5,68.68443533,8.813312687
Madagascar,2001 ,18.49970244,259.4294043,0.240006966,8.174055644,25.25,61.37074193,16.83242127
Madagascar,2002 ,14.26292655,219.7202784,0.666861441,8.504397044,25.25,38.58222494,9.942703388
Madagascar,2003 ,17.89299106,234.008294,0.296519146,9.980397939,24.25,55.15923812,13.00529207
Madagascar,2004 ,23.37860039,238.996113,0.263676149,28.93604439,25.5,80.12032439,14.14921575
Malawi,1980 ,22.19679563,160.2232084,,11.40699059,16.66666667,63.64540639,7.845839005
Malawi,1981 ,15.14303807,147.7407881,,11.03994857,18.5,57.16090771,9.897420033
Malawi,1982 ,14.58734746,147.7910253,,10.18817092,18.5,51.34071933,13.27894355
Malawi,1983 ,13.72999365,149.332191,,9.441435164,18.33333333,49.07446287,12.59581384
Malawi,1984 ,13.0432241,152.2302026,,15.00960941,16.5,54.79676907,13.25387825
Malawi,1985 ,13.34258853,152.5990162,,9.940336998,18.375,54.09018712,11.41528675
Malawi,1986 ,12.22933424,144.4648578,,16.4310753,19,47.95950862,8.823868254
Malawi,1987 ,15.38785332,138.3718826,,23.31558393,19.5,53.26241043,13.8281513
Malawi,1988 ,18.12188683,134.6783539,,27.2188941,22.25,55.86521322,17.77468749
Malawi,1989 ,20.24976102,129.9353945,,26.2419546,23,53.29748038,16.6356803
Malawi,1990 ,20.11787715,132.5055352,,26.60379653,21,57.20284036,16.36528233
Malawi,1991 ,16.99799227,141.0247834,,24.94036811,20,52.57889368,17.35836939
Malawi,1992 ,17.15863291,129.360236,,32.06616185,22,65.6620582,5.0510176
Malawi,1993 ,12.97742569,141.3153563,,23.97028411,29.5,48.35227279,4.595877776
Malawi,1994 ,26.77365918,126.188337,0.064892926,39.78162448,31,91.37795723,5.463030512
Malawi,1995 ,14.81703053,145.6410746,0.037456116,31.06649391,47.33333333,78.45689864,7.504921426
Malawi,1996 ,9.749707573,153.3909449,0.028379794,21.5489511,45.33333333,54.70242304,6.604077874
Malawi,1997 ,9.315434894,155.3738924,0.027971378,12.91434987,28.25,54.94191403,1.252518056
Malawi,1998 ,11.09607088,156.9657643,0.042664974,24.82141394,37.66666667,70.8751772,12.80562353
Malawi,1999 ,12.6065066,157.1518033,0.042056168,25.14865479,53.58333333,71.31597309,4.32072792
Malawi,2000 ,12.32210325,155.2715445,0.042838171,25.58694531,53.125,60.93863556,9.517846575
Malawi,2001 ,13.7991073,143.700152,0.043512093,23.85257829,56.16666667,67.11840366,10.13274519
Malawi,2002 ,10.3097555,142.3914479,0.031656408,14.188272,50.54166667,54.95674766,7.182888557
Malawi,2003 ,14.13920487,146.3657361,0.573778506,21.36921104,48.91666667,67.29279467,6.992942711
Malawi,2004 ,16.22263002,149.4329748,0.69790969,19.26040078,36.83333333,68.15434859,6.167886571
Mali,1980 ,15.46789382,211.9896756,3.323376442,14.90596542,14.5,43.7997178,8.377548296
Mali,1981 ,15.9724993,198.5509915,3.190661216,15.26527842,14.5,42.74746836,6.402133679
Mali,1982 ,16.28448853,185.3915294,2.968923695,15.733262,16,44.10972417,7.419668349
Mali,1983 ,12.14856245,190.2545565,2.817906447,16.86960784,14.5,47.64086366,4.019671031
Mali,1984 ,12.30895341,194.6761347,2.478185029,24.36967606,14.5,50.61710494,3.120643665
Mali,1985 ,15.77458044,169.4842923,5.100052365,28.82350014,14.5,60.73306731,-1.011115775
Mali,1986 ,20.71522659,180.8609463,4.07766493,22.56352363,13.5,52.5936525,5.588162947
Mali,1987 ,20.74074139,177.3180559,4.565030173,18.64569226,13.5,49.64832259,10.17372561
Mali,1988 ,21.3221819,177.3665666,3.759391888,22.35246465,13.58333333,50.94651658,10.7317044
Mali,1989 ,21.70179707,195.0958221,3.782982198,22.27230868,15.08333333,49.36830788,
Mali,1990 ,22.96723329,187.959171,4.41595863,19.79082451,16,50.87697023,15.04262844
Mali,1991 ,22.76517918,186.9339328,3.839063763,18.56003492,16,52.83686991,17.08251535
Mali,1992 ,21.85377206,197.7167478,4.085795066,15.06319667,16.75,48.27913264,14.72846656
Mali,1993 ,21.80759614,188.5674516,4.690755534,13.796287,,47.06382543,15.12356743
Mali,1994 ,27.32836009,185.2899002,5.853916634,24.94180728,,65.87388241,19.76884427
Mali,1995 ,22.90012801,191.5809157,4.545971539,21.89273822,,57.34991533,14.72436141
Mali,1996 ,22.89998408,192.4910974,4.227421918,18.69621387,,55.78541431,12.62449044
Mali,1997 ,20.59998948,199.9855055,3.705777705,17.32193364,,62.87494182,12.91958534
Mali,1998 ,20.9,206.2600355,3.252538293,13.35090176,,60.032939,12.89605081
Mali,1999 ,21.2,213.98591,3.357741712,13.78252073,,64.63841149,12.14764625
Mali,2000 ,24.56493225,214.467714,3.02020594,11.88863167,,66.16509168,15.94081477
Mali,2001 ,31.0100173,233.3032479,3.352700109,13.37813338,,83.56392539,12.88853406
Mali,2002 ,18.6137584,235.6621353,4.117886015,12.71290283,,71.09834686,8.457895522
Mali,2003 ,24.23115484,245.4633672,3.525526022,12.81828551,,63.78351326,14.38099573
Mali,2004 ,20.98976963,243.1265873,3.189532191,12.06028893,,63.13898181,8.560268044
Mauritania,1980 ,21.38399141,543.8493166,0.786361825,24.73339176,12,103.4795782,5.348449816
Mauritania,1981 ,25.93309624,546.6491043,0.495501367,29.83042602,12,120.0117877,6.997400103
Mauritania,1982 ,27.72422041,518.7778954,0.308975946,25.01684818,12,124.7676049,-7.723964305
Mauritania,1983 ,39.9210393,523.1012913,0.155049612,22.77605406,12,122.0400628,-4.580755708
Mauritania,1984 ,23.15275831,492.2848156,0.131519304,23.76546026,12,118.7249567,3.414415453
Mauritania,1985 ,28.17294486,493.3351114,0.115828648,30.38083399,12,140.6969622,16.18981951
Mauritania,1986 ,29.77978778,507.7229519,0.231097717,28.71997229,12,135.4662417,9.309438597
Mauritania,1987 ,28.32063876,503.8970039,0.736431516,21.31299401,12,115.6739461,10.94325538
Mauritania,1988 ,27.99189469,499.3001375,0.971506694,19.10740524,12,113.2970719,16.35994632
Mauritania,1989 ,18.58507978,509.5373674,0.487014989,25.55603529,10,106.5728974,15.25074274
Mauritania,1990 ,19.96617544,487.3070393,1.344462179,23.16396838,10,106.3735874,7.510047118
Mauritania,1991 ,17.23653821,482.7378614,0.81315735,15.0586464,10,75.68439499,16.4658343
Mauritania,1992 ,20.67182664,478.453331,3.423536629,13.6315921,15.83333333,73.7130504,14.18155228
Mauritania,1993 ,14.32651394,492.6801393,0.181456175,26.9963878,17.58333333,79.72665281,5.458227351
Mauritania,1994 ,49.09900223,464.4188105,0.372041241,20.40681902,18.16666667,104.3418821,44.28874014
Mauritania,1995 ,20.37732956,495.871645,0.384949012,16.23899843,20.33333333,122.543888,15.76698615
Mauritania,1996 ,17.625,510.1200356,0.302592861,18.84585443,22,124.1744312,20.17672355
Mauritania,1997 ,15.1397494,475.82487,0.192117718,17.01847645,22,105.0431038,10.9567193
Mauritania,1998 ,13.73236719,483.3906596,0.160508829,12.04336436,25.5,69.85060345,20.84882305
Mauritania,1999 ,13.83978595,505.9877562,,15.82527724,28,63.85574487,
Mauritania,2000 ,16.21112707,489.511645,,17.27355931,25.58333333,75.26465297,
Mauritania,2001 ,17.70684558,485.096439,,21.83187646,22.5,76.02762269,
Mauritania,2002 ,16.45132788,474.3767771,,27.46022971,21,70.60556046,
Mauritania,2003 ,23.59808822,488.4919086,,16.67612823,21,68.2620064,
Mauritania,2004 ,44.43783536,502.1870326,,10.61007938,21,92.2583115,
Mauritius,1980 ,23.22083155,1572.824506,,2.911457301,11.75,112.119518,10.36235333
Mauritius,1981 ,21.84963075,1643.006452,,5.080250313,12.1875,99.49385431,12.3001716
Mauritius,1982 ,17.83551815,1712.993608,,4.405622345,13.375,96.71946699,14.29389383
Mauritius,1983 ,17.94545004,1702.299759,,3.666231007,15.08333333,93.25392127,15.64375102
Mauritius,1984 ,17.99542922,1767.393852,,3.197355304,13.25,100.2681738,17.05925082
Mauritius,1985 ,18.57642877,1877.717489,,2.465198499,13.83333333,108.4923364,20.69773709
Mauritius,1986 ,19.66358331,2043.189756,,3.677204711,14.33333333,113.8668066,28.24681325
Mauritius,1987 ,21.27549346,2207.444017,,3.314357477,14.125,126.542935,28.9305599
Mauritius,1988 ,28.08686302,2339.057639,,2.673688894,14.95833333,133.8483102,28.26739662
Mauritius,1989 ,25.97729943,2424.676616,,2.753865845,16.125,135.1657548,26.26460597
Mauritius,1990 ,30.5831643,2574.743485,,3.327321176,18,137.112069,25.82150101
Mauritius,1991 ,28.44974609,2660.074768,,2.356409233,17.75,128.3541281,27.57994357
Mauritius,1992 ,27.59749993,2796.282419,,1.396597007,17.125,121.8515277,29.06289566
Mauritius,1993 ,27.95680619,2903.761113,,0.799175381,16.58333333,122.5241197,27.72145089
Mauritius,1994 ,30.35800551,2981.823752,3.316336041,0.397398234,18.91666667,122.1834134,25.24933713
Mauritius,1995 ,23.48741804,3083.050001,3.267050117,0.572228778,20.8125,119.7394897,25.19328475
Mauritius,1996 ,24.83314031,3222.201384,3.618311452,0.438494119,20.8125,127.8578361,25.61738865
Mauritius,1997 ,25.78257096,3363.089471,4.012059211,0.995850411,18.91666667,127.8054323,27.12736258
Mauritius,1998 ,22.86003458,3529.939775,4.316885308,0.959307846,19.91666667,132.1991317,26.58727383
Mauritius,1999 ,27.25589031,3576.344285,4.148051513,0.965936715,21.625,131.3512577,25.15845777
Mauritius,2000 ,22.94053056,3861.038542,3.862467865,0.441019636,20.77083333,123.3300401,26.31997009
Mauritius,2001 ,22.68807884,3917.470035,4.739289796,0.463568672,21.10416667,130.9905415,28.40835747
Mauritius,2002 ,21.75516434,3966.162596,4.509887312,0.495038793,21,120.6017138,27.32517473
Mauritius,2003 ,22.71521471,4068.786714,3.832553865,-0.251879005,21,112.065528,25.29211069
Mauritius,2004 ,21.64218192,4265.679685,3.366902492,0.522887787,21,110.413593,22.59951474
Mozambique,1980 ,7.632269761,205.6482275,1.514352034,4.737596458,,38.22117729,-6.607922001
Mozambique,1981 ,9.528304258,210.7909593,1.826085665,3.970674644,,35.70395886,-4.674060431
Mozambique,1982 ,11.38419816,191.7825112,1.75653772,5.657157937,,34.52806249,-4.884525293
Mozambique,1983 ,11.59990601,158.4159095,2.322584278,6.393592704,,28.88049441,-3.295193445
Mozambique,1984 ,11.6828722,145.8038607,1.690004437,7.540384708,,22.50562032,0.973196046
Mozambique,1985 ,3.456970937,145.7631775,0.915160297,6.63244481,,14.32573603,-4.309714312
Mozambique,1986 ,7.026131851,141.8846184,0.953572404,8.010580333,,14.55106217,-1.691798629
Mozambique,1987 ,17.01416475,162.9755444,2.464033494,28.26034001,,38.02625024,-2.000608238
Mozambique,1988 ,21.42629093,176.7227754,3.420283835,43.7853654,,45.36848479,4.645195007
Mozambique,1989 ,21.00551754,187.6205331,3.081106586,34.78668726,,46.8723865,-0.62472342
Mozambique,1990 ,22.06780837,187.1330859,2.802425605,39.708062,,44.24222277,6.221442525
Mozambique,1991 ,16.17939551,191.767894,2.022586563,38.74562856,,45.05084106,4.012269517
Mozambique,1992 ,19.76984653,176.2498726,2.945805134,74.13677308,,56.99845474,5.444917169
Mozambique,1993 ,20.4332141,184.5882357,2.939362552,57.97498088,,60.18899883,2.626826286
Mozambique,1994 ,22.3436474,189.9810977,2.533785999,55.43535376,,62.07466848,5.550162155
Mozambique,1995 ,26.97539779,188.6945952,2.630417772,47.28476374,,56.64521314,8.698788396
Mozambique,1996 ,20.22333706,196.7381034,1.881717462,27.32284603,,44.23702993,7.209984699
Mozambique,1997 ,20.58600002,211.0999601,1.66928018,24.85915141,29.96666667,37.96432878,12.76790136
Mozambique,1998 ,18.33642972,228.0044171,1.070650438,24.04454266,24.3525,36.80520917,8.295001125
Mozambique,1999 ,19.99086462,240.3911744,0.837690985,18.04386381,19.63,46.88299021,-1.670837895
